id_Artigo,DescArtigo,Dimensao,StockAtual,Tipo
9892,COVENANTEE,44,0,Flex
9893,PROPJETS,45,0,Flex
9894,ENVOYS,46,0,Flex
9895,NOVITIATES,47,0,Flex
9897,ANNULI,36,0,Flex
9898,TRIERS,37,0,Flex
9899,BREASTED,38,0,Flex
9900,ADMIXING,39,0,Flex
9901,FOILSMAN,40,0,Flex
9902,TRANSFIXED,41,0,Flex
9903,PRIMENESS,42,0,Flex
9904,FLOCKS,43,0,Flex
9905,DRIVELERS,44,0,Flex
9906,FABRICATED,45,0,Flex
9907,OMNICOMPETENCE,46,0,Flex
9908,OPULENCES,47,0,Flex
9910,FAMOUSLY,35,0,Foam
9911,DETERMINATELY,36,0,Foam
9912,METROPOLITANIZES,37,0,Foam
9913,LUMPIEST,38,20,Foam
9914,DRAWDOWN,39,10,Foam
9915,UNACCOMMODATING,40,30,Foam
9916,LIGHTHEADED,41,261,Foam
9917,VENGED,42,260,Foam
9918,TACITURNITY,43,250,Foam
9919,COLLAPSE,44,270,Foam
9920,CARTABLE,45,71,Foam
9921,BALUSTRADES,46,0,Foam
9922,DIGRESSED,47,0,Foam
9923,TRIBULATION,48,0,Foam
9924,EGGPLANT,49,0,Foam
9925,RASPY,50,0,Foam
9926,LAWFULLY,51,0,Foam
9927,UNMODIFIED,52,0,Foam
9929,SOLITUDE,36,0,Flex
9930,DUMPO,37,0,Flex
9931,FEATHERLESS,38,0,Flex
9932,MEGAWORD,39,0,Flex
9933,SANDWICHES,40,0,Flex
9934,UNPLAGUED,41,0,Flex
9935,SILICEOUS,42,0,Flex
9936,BITUMEN,43,0,Flex
9937,SPHERICITY,44,0,Flex
9938,SOCLE,45,0,Flex
9939,EGREGIOUS,46,0,Flex
9940,STEPLADDER,47,0,Flex
9942,MEDALLIST,38,0,Flex
9943,SNOWDROPS,39,0,Flex
9944,STRANDERS,40,0,Flex
9945,CITYWIDE,41,0,Flex
9946,SAPONIFIER,42,0,Flex
9947,QUEENSHIP,43,0,Flex
9948,INCIPIENTLY,44,0,Flex
9949,GOBBLING,45,0,Flex
9950,BOMBUS,46,0,Flex
9951,PLECTRUMS,47,0,Flex
9954,WANLY,39,0,Foam
9955,UNSEASONED,40,0,Foam
9956,BOTTLE,41,0,Foam
9957,XEROGRAPHICALLY,42,0,Foam
9958,HUMBUGS,43,0,Foam
9959,PERFECTIVENESS,44,0,Foam
9960,SEQUACITY,45,0,Foam
9961,GORGON,46,0,Foam
9962,WAILS,47,0,Foam
9963,SCREES,39,0,Foam
9964,CLERICS,40,0,Foam
9965,YELLOWBELLY,41,0,Foam
9966,RECUT,42,0,Foam
9967,SALUTATION,43,0,Foam
9968,MULTO,44,0,Foam
9969,JURORS,45,0,Foam
9970,STRAIGHTED,46,0,Foam
9971,PRECIPITATOR,47,0,Foam
9973,OVERWRITTEN,39,0,Foam
9974,FLANGE,40,0,Foam
9975,BOMBASTICALLY,41,0,Foam
9976,MULTILINGUALLY,42,0,Foam
9977,INCONVERTIBLE,43,0,Foam
9978,BEADED,44,0,Foam
9979,CARTEL,45,0,Foam
9980,UNGIRT,46,0,Foam
9981,SEPTIC,47,0,Foam
9984,REITERATIVELY,39,0,Flex
9985,PATRILINIES,40,0,Flex
9986,CLINCHES,41,0,Flex
9987,SALTATORIAL,42,0,Flex
9988,SETTLERS,43,0,Flex
9989,YASHMAK,44,0,Flex
9990,READAPTED,45,0,Flex
9991,BLUEBOTTLE,46,0,Flex
9992,INACTIVATING,47,0,Flex
9993,CRACKUP,MIGRACAO,0,Flex
9994,LINGUISTICAL,35,0,Flex
9995,LATITUDINALLY,36,0,Flex
9996,AUXOTROPHY,37,0,Flex
9997,REVERBERATES,38,0,Flex
9998,PREEMPHASIZING,39,0,Flex
9999,STUCCOER,40,0,Flex
10000,INNERVATES,41,0,Flex
10001,ABRIDGEMENTS,42,0,Flex
10002,CHURNERS,43,0,Flex
10003,VECTORED,44,0,Flex
10004,MESOMORPH,45,0,Flex
10005,INFURIATION,46,0,Flex
10006,LOZENGES,47,0,Flex
10007,NETTABLY,48,0,Flex
10008,INSECURITY,49,0,Flex
10009,THECAL,50,0,Flex
10010,HORSESHOER,51,0,Flex
10011,PRIVATIVELY,52,0,Flex
10013,ENGROSSERS,39,0,Flex
10014,PUPPETEER,40,0,Flex
10015,ABASHED,41,0,Flex
10016,STONEWORT,42,0,Flex
10017,RENDED,43,0,Flex
10018,ASTHENIC,44,0,Flex
10019,MISCHARACTERIZATIONS,45,0,Flex
10020,SUBFILES,46,0,Flex
10021,UNTHOUGHTFUL,47,0,Flex
10022,WAGONER,48,0,Flex
10023,NAHUATLS,49,0,Flex
10024,RUTHENIUM,50,0,Flex
10025,ROUTING,51,0,Flex
10026,DISHARMONIES,52,0,Flex
10029,SUBCLASSED,39,0,Flex
10030,ANTINOMIANS,40,0,Flex
10031,SMOOTHENED,41,0,Flex
10032,SALTONSTALL,42,0,Flex
10033,DESALINIZED,43,0,Flex
10034,PYROSIS,44,0,Flex
10035,UNENTERTAINING,45,0,Flex
10036,PISTOLLED,46,0,Flex
10037,NEUROPHYSIOLOGICAL,47,0,Flex
10038,REPAGANIZE,39,0,Foam
10039,EUPHONIOUS,40,0,Foam
10040,CARTOGRAPHIC,41,0,Foam
10041,ORTHOPSYCHIATRY,42,0,Foam
10042,FLUFFIEST,43,0,Foam
10043,TORTE,44,0,Foam
10044,OVERDEVELOPMENT,45,0,Foam
10045,ANNIHILATOR,46,0,Foam
10046,COMMUTATED,47,0,Foam
10047,CHLORALS,MIGRACAO,0,Foam
10049,LINERLESS,39,0,Foam
10050,PHRASEMONGER,40,0,Foam
10051,FOOTBATH,41,0,Foam
10052,QUASIPARTICLE,42,0,Foam
10053,CHAFF,43,0,Foam
10054,YEGGS,44,0,Foam
10055,LIBRARIES,45,0,Foam
10056,AMPLITUDE,46,0,Foam
10057,ORRISROOT,47,0,Foam
10059,SCALAR,39,0,Foam
10060,CRANKINESS,40,0,Foam
10061,MISAPPRECIATION,41,0,Foam
10062,INTERNEURON,42,0,Foam
10063,ORGANDIES,43,0,Foam
10064,SUBPROFESSIONAL,44,0,Foam
10065,OUTCLASSED,45,0,Foam
10066,TRIER,46,0,Foam
10067,READDRESSING,47,0,Foam
10069,ROOFTOP,39,0,Foam
10070,GODCHILDREN,40,0,Foam
10071,ENGIRT,41,0,Foam
10072,ZESTING,42,0,Foam
10073,SABRES,43,0,Foam
10074,ICHTHYOSIFORM,44,0,Foam
10075,DRUMBEATER,45,0,Foam
10076,PERSNICKETY,46,0,Foam
10077,BERRYING,47,0,Foam
10079,RELUCTANT,39,0,Foam
10080,OUTCROP,40,0,Foam
10081,BRONCHOSCOPE,41,0,Foam
10082,JUVENILIZE,42,0,Foam
10083,PHOTOLYZES,43,0,Foam
10084,DEFIANCES,44,0,Foam
10085,RECALESCENCE,45,0,Foam
10086,CANDIDATURE,46,0,Foam
10087,PHARMACODYNAMICALLY,47,0,Foam
10089,DECASYLLABLES,39,12,Foam
10090,TREADER,40,23,Foam
10091,ATTACHED,41,41,Foam
10092,GILTS,42,86,Foam
10093,VENDABLE,43,223,Foam
10094,BRUNCH,44,177,Foam
10095,OUTBOASTING,45,167,Foam
10096,CLEARANCES,46,60,Foam
10097,RESYNTHESIZES,47,53,Foam
10098,ASTRAL,48,19,Foam
10100,CARDIOGRAPHY,39,0,Flex
10101,JUMBLING,40,0,Flex
10102,MULIEBRITY,41,0,Flex
10103,ROTISSERIES,42,0,Flex
10104,CATALOGER,43,0,Flex
10105,GIFTEDLY,44,0,Flex
10106,FORECASTING,45,0,Flex
10107,UNEDIFYING,46,0,Flex
10108,REINCURRED,47,0,Flex
10109,RETAILING,MIGRACAO,0,Flex
10111,UNTHINKABLE,39,3,Foam
10112,PHOSPHOROLYTIC,40,13,Foam
10113,LEVITIES,41,20,Foam
10114,CONTEMPLATIVENESS,42,52,Foam
10115,BLOOMING,43,49,Foam
10116,BEEPS,44,56,Foam
10117,SNARFING,45,40,Foam
10118,HACKLER,46,29,Foam
10119,CIRCUMSOLAR,47,13,Foam
10120,LEADENNESS,48,4,Foam
10122,LAZIEST,39,8,Foam
10123,HEADCOUNT,40,6,Foam
10124,STREETCARS,41,14,Foam
10125,FASHIONIZE,42,27,Foam
10126,UNAMBITIOUS,43,37,Foam
10127,ANTIRATIONAL,44,35,Foam
10128,PORTION,45,16,Foam
10129,SOUVENIR,46,10,Foam
10130,CADDIS,47,4,Foam
10131,THORIUMS,48,6,Foam
10134,PAELLAS,36,0,Flex
10135,CHARACTERS,37,0,Flex
10136,NAIADES,38,0,Flex
10137,RECITE,39,0,Flex
10138,MARVELLOUSNESS,40,0,Flex
10139,SUPERTITLES,41,0,Flex
10140,HALLOA,42,0,Flex
10141,CORNERSTONES,35,0,Flex
10142,TRAVERSED,36,0,Flex
10143,LOCULED,37,0,Flex
10144,GHEES,38,0,Flex
10145,UREDIOSPORE,39,0,Flex
10146,INADMISSABLE,40,0,Flex
10147,TASKWORK,41,0,Flex
10148,SHEETLIKE,42,0,Flex
10149,AGGLOMERATED,43,0,Flex
10150,METALIZING,44,0,Flex
10151,FRIVOLOUS,45,0,Flex
10152,GRAFFITO,46,0,Flex
10153,TRANSFIGURED,47,0,Flex
10154,MINIMIZE,48,0,Flex
10155,STOCKED,49,0,Flex
10156,WHEEZY,50,0,Flex
10157,CONCLAVES,51,0,Flex
10158,TRESSIER,52,0,Flex
10160,INFIGHTING,39,0,Foam
10161,EXACTER,40,0,Foam
10162,ENQUEUES,41,0,Foam
10163,TRADUCING,42,0,Foam
10164,PERSIMMONS,43,0,Foam
10165,VERVET,44,0,Foam
10166,UNBARRED,45,0,Foam
10167,PROTOTYPICAL,46,0,Foam
10168,TAWDRY,47,0,Foam
10169,AQUILINE,48,0,Foam
10170,MISFEATURE,49,0,Foam
10171,GRAMMATICALNESS,50,0,Foam
10172,EXPIRES,51,0,Foam
10173,MELANOBLASTIC,52,0,Foam
10176,GYPSEOUS,39,0,Foam
10177,WIDTH,40,0,Foam
10178,ANDERS,41,0,Foam
10179,THEORIST,42,0,Foam
10180,THREADFIN,43,0,Foam
10181,ATMOSPHERIC,44,0,Foam
10182,DISTORTED,45,0,Foam
10183,PILUS,46,0,Foam
10184,EXIGENCIES,47,0,Foam
10185,SCROFULOUS,35,0,Foam
10186,MIDGUTS,36,0,Foam
10187,CARDINALITY,37,0,Foam
10188,INCOMPRESSIBILITY,38,0,Foam
10189,SCALESMEN,39,0,Foam
10190,CLOUDED,40,0,Foam
10191,HEPARINIZE,41,0,Foam
10192,SIMULAR,42,0,Foam
10193,QUICKSET,43,0,Foam
10194,INFLICTION,44,0,Foam
10195,BIOTELEMETRY,45,0,Foam
10196,TOROIDS,46,0,Foam
10197,ACCIDENT,47,0,Foam
10198,SWAGMEN,48,0,Foam
10199,HENHOUSE,49,0,Foam
10200,ANGOLAN,50,0,Foam
10201,RETRAINS,51,0,Foam
10202,ZIPPERING,52,0,Foam
10204,LIGHTHANDED,35,0,Flex
10205,COLLECTIVIZATION,36,0,Flex
10206,APPEALS,37,0,Flex
10207,SUBDISTRICT,38,0,Flex
10208,CHIGGER,39,0,Flex
10209,DIMINISHMENTS,40,0,Flex
10210,KITTENISHLY,41,0,Flex
10211,YEMENITES,42,0,Flex
10212,CHEVROLETS,43,0,Flex
10213,ALTRUISMS,44,0,Flex
10214,UNBACKED,45,0,Flex
10215,HANGING,46,0,Flex
10216,ASPIRATOR,47,0,Flex
10217,PLATOONED,48,0,Flex
10218,PAIRS,49,0,Flex
10219,SUFFERING,50,0,Flex
10220,INTERIORLY,51,0,Flex
10221,SLUGABED,52,0,Flex
10223,BUSYWORKS,39,0,Flex
10224,THUNDERED,40,0,Flex
10225,CLAMBERING,41,0,Flex
10226,NONCOAGULATING,42,0,Flex
10227,PALTRINESS,43,0,Flex
10228,BLETHERED,44,0,Flex
10229,PUPPETRIES,45,0,Flex
10230,HOLTS,46,0,Flex
10231,GROTTO,47,0,Flex
10232,CASHBOX,48,0,Flex
10233,PLAGIARISM,51,0,Flex
10234,SUMMITAL,52,0,Flex
10236,ATTENDANTLY,35,0,Flex
10237,MAGPIES,36,0,Flex
10238,COINFERRED,37,0,Flex
10239,CHUFF,38,0,Flex
10240,RESHAPERS,39,0,Flex
10241,PROPPED,40,0,Flex
10242,WHEEDLED,41,0,Flex
10243,COWLINGS,42,0,Flex
10244,EXPULSE,43,0,Flex
10245,CODGER,44,0,Flex
10246,DOLLED,45,0,Flex
10247,SEAQUAKE,46,0,Flex
10248,SCAPEGOAT,47,0,Flex
10249,ATTACKMAN,48,0,Flex
10250,ANTIGENIC,49,0,Flex
10251,DRAYAGE,50,0,Flex
10252,HORSEHIDE,51,0,Flex
10253,ADDER,52,0,Flex
10255,DESCRIPTIONS,39,0,Flex
10256,LICENCING,40,0,Flex
10257,THRESHING,41,0,Flex
10258,SUNDRY,42,0,Flex
10259,FRENCHING,43,0,Flex
10260,OTOLITHS,44,0,Flex
10261,INHAUL,45,0,Flex
10262,SANITARILY,46,0,Flex
10263,ISOTROPY,47,0,Flex
10266,TARGETED,39,0,Flex
10267,LURDANE,40,0,Flex
10268,CONFESSOR,41,0,Flex
10269,SECTORING,42,0,Flex
10270,FLYSWATTER,43,0,Flex
10271,MUCKIEST,44,0,Flex
10272,LOANINGS,45,0,Flex
10273,KINDLING,46,0,Flex
10274,CARBONIZE,47,0,Flex
10275,SAPROPELIC,39,0,Flex
10276,SPINOSITY,40,0,Flex
10277,BEDAUBS,41,0,Flex
10278,SMOOTHIES,42,0,Flex
10279,RESUSCITATORS,43,0,Flex
10280,TINTINGS,44,0,Flex
10281,SHIRTS,45,0,Flex
10282,STOPLIGHT,46,0,Flex
10283,ANTIEPICENTERS,47,0,Flex
10286,VIRTUOSITIES,39,0,Foam
10287,CALUMNIATION,40,0,Foam
10288,QUIRES,41,0,Foam
10289,PHOSPHATIZES,42,0,Foam
10290,PREVAILED,43,0,Foam
10291,COMPATIBILITY,44,0,Foam
10292,PLATTED,45,0,Foam
10293,SOWBUG,46,0,Foam
10294,MUSCULATION,47,0,Foam
10295,EXTOLLING,35,0,Foam
10296,TRUDGERS,36,0,Foam
10297,MISAPPROPRIATION,37,0,Foam
10298,GATHERERS,38,0,Foam
10299,DAYROOM,39,0,Foam
10300,ENGINEERINGLY,40,0,Foam
10301,RUNNABLE,41,0,Foam
10302,PALPATION,42,0,Foam
10303,WONDERLAND,43,0,Foam
10304,RELIGIOSE,44,0,Foam
10305,LITHOTOMY,45,0,Foam
10306,SCENICALLY,46,0,Foam
10307,UNESCAPABLE,47,0,Foam
10308,THREAPER,48,0,Foam
10309,COULDST,49,0,Foam
10310,HOUSEFATHER,50,0,Foam
10311,IGNORANTNESS,51,0,Foam
10312,BIOTRANSFORMATION,52,0,Foam
10315,SIXPENNY,39,0,Foam
10316,OUTBLUFFS,40,0,Foam
10317,RENEWERS,41,0,Foam
10318,SIRLOINS,42,0,Foam
10319,RARIFIED,43,0,Foam
10320,CAUCUSSING,44,0,Foam
10321,SALIVAS,45,0,Foam
10322,SKILLED,46,0,Foam
10323,MISTED,47,0,Foam
10324,BURDENSOME,39,0,Foam
10325,CONCEIVE,40,0,Foam
10326,TRAMELED,41,0,Foam
10327,PRIMA,42,0,Foam
10328,TRIPPINGLY,43,0,Foam
10329,SOUCHONG,44,0,Foam
10330,SUBCOMPONENT,45,0,Foam
10331,EUHEMERISM,46,0,Foam
10332,REINFECT,47,0,Foam
10334,JUGGLINGLY,39,0,Foam
10335,CHIRPS,40,0,Foam
10336,COSTUMED,41,0,Foam
10337,SUBLUNAR,42,0,Foam
10338,FAULTY,43,0,Foam
10339,CONCELEBRATES,44,0,Foam
10340,GUAVAS,45,0,Foam
10341,ANTIDEPRESSANT,46,0,Foam
10342,DESICCATOR,47,0,Foam
10345,DRIZZLING,38,0,Flex
10346,BINNACLE,39,0,Flex
10347,MICROSURGEONS,40,0,Flex
10348,HAIRWORK,41,0,Flex
10349,ROOFINGS,42,0,Flex
10350,RECRUITING,43,0,Flex
10351,COWPATS,44,0,Flex
10352,REPROBATED,45,0,Flex
10353,POLAROGRAPHY,46,0,Flex
10354,BILLETED,47,0,Flex
10355,METALIZED,35,0,Flex
10356,UPDATED,36,0,Flex
10357,BEDRAGGLING,37,0,Flex
10358,TESTIFY,38,0,Flex
10359,NEUROEPITHELIAL,39,0,Flex
10360,OLIBANUMS,40,0,Flex
10361,BRAZILIANS,41,0,Flex
10362,ALOUD,42,0,Flex
10363,BEHIND,43,0,Flex
10364,FREQUENT,44,0,Flex
10365,BUSHINGS,45,0,Flex
10366,PYROXENITE,46,0,Flex
10367,LESSEN,47,0,Flex
10368,PRECELEBRATIONS,48,0,Flex
10369,EYEBALLING,49,0,Flex
10370,PATRISTICAL,50,0,Flex
10371,REVISES,51,0,Flex
10372,IMPRACTICALITIES,52,0,Flex
10375,BOODLING,39,0,Foam
10376,MISQUOTATION,40,0,Foam
10377,ETUDES,41,0,Foam
10378,FACTIONALISM,42,0,Foam
10379,SUBMITS,43,0,Foam
10380,BLANKS,44,0,Foam
10381,HARDCOVER,45,0,Foam
10382,EVOLVER,46,0,Foam
10383,COMPENDIOUSLY,47,0,Foam
10384,BULLHORNS,35,0,Foam
10385,PREAPPOINTS,36,0,Foam
10386,NEUTRALIZED,37,0,Foam
10387,BELLBOYS,38,0,Foam
10388,MICROECONOMIC,39,0,Foam
10389,UNHEALTHFUL,40,0,Foam
10390,COULD,41,0,Foam
10391,CALIBERS,42,0,Foam
10392,VERSOS,43,0,Foam
10393,ROGUE,44,0,Foam
10394,OILILY,45,0,Foam
10395,EMBLAZONS,46,0,Foam
10396,ADOPTS,47,0,Foam
10397,COBBLESTONED,48,0,Foam
10398,CONSPIRACIES,49,0,Foam
10399,CARRIOLE,50,0,Foam
10400,NONLITERARY,51,0,Foam
10401,OVERSIMPLIFICATION,52,0,Foam
10403,BEFOOLING,39,0,Foam
10404,CHAUFFEUR,40,0,Foam
10405,VIOLATION,41,0,Foam
10406,SCIENTOLOGY,42,0,Foam
10407,BRAINWASH,43,0,Foam
10408,FIXEDNESS,44,0,Foam
10409,WINDIER,45,0,Foam
10410,WHITEOUTS,46,0,Foam
10411,PREDUSKS,47,0,Foam
10413,ANTICOAGULATE,39,0,Foam
10414,LAXATION,40,0,Foam
10415,DANDRUFF,41,2,Foam
10416,SLEKEN,42,11,Foam
10417,SURFACTANT,43,0,Foam
10418,VEXILLOLOGY,44,16,Foam
10419,PROPRIETARY,45,7,Foam
10420,MULLAH,46,0,Foam
10421,PATRONIZATION,47,0,Foam
10422,URBANEST,48,0,Foam
10424,CARBONATE,39,0,Foam
10425,MAMMONITE,40,0,Foam
10426,SEDIMENTOLOGICAL,41,0,Foam
10427,PRETASTE,42,0,Foam
10428,AUCTIONEER,43,0,Foam
10429,AVENSES,44,0,Foam
10430,BIODEGRADABLE,45,0,Foam
10431,HEADLINES,46,0,Foam
10432,CARAVELS,47,0,Foam
10434,ENROLL,39,0,Foam
10435,LIMNER,40,0,Foam
10436,MEETING,41,0,Foam
10437,DEPROGRAMMED,42,0,Foam
10438,ANAEMIC,43,0,Foam
10439,CHEWABLE,44,0,Foam
10440,THRIVE,45,0,Foam
10441,KILTER,46,0,Foam
10442,RUBBERIZE,47,0,Foam
10444,UNWEARY,35,0,Foam
10445,METRICATES,36,0,Foam
10446,GARRISONS,37,0,Foam
10447,UNDERCOUNTED,38,0,Foam
10448,EMPHATIC,39,0,Foam
10449,HAPLESSNESS,40,0,Foam
10450,LACTIC,41,0,Foam
10451,CLUNKING,42,0,Foam
10452,COUNTERREVOLUTION,43,0,Foam
10453,LUMPENS,44,0,Foam
10454,NOVELIZATIONS,45,0,Foam
10455,UNTETHER,46,0,Foam
10456,PLENTEOUSNESS,47,0,Foam
10457,CIGARETTE,48,0,Foam
10458,UNTIRING,49,0,Foam
10459,PHONO,50,0,Foam
10460,CRITTER,51,0,Foam
10461,BROCATELLE,52,0,Foam
10463,EARTHBOUND,39,0,Flex
10464,TRANSPLANTING,40,0,Flex
10465,OVERTURNS,41,0,Flex
10466,MOONLIGHTED,42,0,Flex
10467,OLEOPHILIC,43,0,Flex
10468,ROUNDHEADEDNESS,44,0,Flex
10469,WOODMEN,45,0,Flex
10470,PYRANOSE,46,0,Flex
10471,OFFICIANT,47,0,Flex
10473,STABLEMATE,35,0,Foam
10474,SHAVIE,36,0,Foam
10475,BLAZONERS,37,0,Foam
10476,SWAGED,38,0,Foam
10477,INCARCERATED,39,0,Foam
10478,SCHICK,40,0,Foam
10479,OVEREXPOSED,41,1,Foam
10480,COLLAR,42,0,Foam
10481,STUDIOUS,43,0,Foam
10482,HOARSELY,44,2,Foam
10483,PROFITTING,45,0,Foam
10484,ORGANELLE,46,1,Foam
10485,UNCOOL,47,1,Foam
10486,CUMINS,48,0,Foam
10487,PERIMETER,49,0,Foam
10488,PARADOXICALNESS,50,0,Foam
10489,FORBEARINGLY,51,0,Foam
10490,STOICHIOMETRIC,52,0,Foam
10492,ELEGIACAL,39,0,Flex
10493,HOMOLOGATION,40,0,Flex
10494,UNPAINTED,41,0,Flex
10495,SHEEPSKINS,42,0,Flex
10496,IMPUISSANCE,43,0,Flex
10497,LOGROLLER,44,0,Flex
10498,PETTIER,45,0,Flex
10499,GENTILITY,46,0,Flex
10500,WATERILY,47,0,Flex
10502,COPERS,39,0,Flex
10503,ENTRAPMENT,40,0,Flex
10504,QUADRENNIALLY,41,0,Flex
10505,THERMOSTATS,42,0,Flex
10506,FINITENESS,43,0,Flex
10507,GLABROUS,44,0,Flex
10508,RECEIVERS,45,0,Flex
10509,LOBELIAS,46,0,Flex
10510,BOARDMEN,47,0,Flex
10512,HABEAS,39,0,Flex
10513,GIGOLOS,40,0,Flex
10514,LAZARS,41,0,Flex
10515,GARROTING,42,0,Flex
10516,RECKLESS,43,0,Flex
10517,GRUNTINGLY,44,0,Flex
10518,PROMINENCE,45,0,Flex
10519,WARRANT,46,0,Flex
10520,HYDRICALLY,47,0,Flex
10522,VOLPLANE,39,0,Flex
10523,INCREASE,40,0,Flex
10524,COBWEBBIER,41,0,Flex
10525,FILMMAKER,42,0,Flex
10526,FEDORAS,43,0,Flex
10527,INSTITUTIONALIZING,44,0,Flex
10528,THEODICY,45,0,Flex
10529,ZONELY,46,0,Flex
10530,PREPOSSESSIONS,47,0,Flex
10534,PEDICLED,38,0,Flex
10535,HIDEOUSNESS,39,0,Flex
10536,PREPOTENT,40,0,Flex
10537,BYLINER,41,0,Flex
10538,WHIMSIED,42,0,Flex
10539,RATATAT,43,0,Flex
10540,PARLEYERS,44,0,Flex
10541,STRAPHANGER,45,0,Flex
10542,TUITIONAL,46,0,Flex
10543,CARINAE,47,0,Flex
10544,DISENTANGLEMENT,38,0,Flex
10545,PASTORS,39,0,Flex
10546,ZAIRIANS,40,0,Flex
10547,TRUNDLER,41,0,Flex
10548,TWIGGIER,42,0,Flex
10549,OVERCRITICIZE,43,0,Flex
10550,BIOCLIMATOLOGY,44,0,Flex
10551,ASSISTOR,45,0,Flex
10552,SOMEPLACE,46,0,Flex
10553,POLYSTYRENE,47,0,Flex
10556,SHORN,38,0,Flex
10557,RUNNETH,39,0,Flex
10558,CHALCEDONY,40,0,Flex
10559,GUTTURALIZE,41,0,Flex
10560,OBDURACY,42,0,Flex
10561,TENSIOMETER,43,0,Flex
10562,LAMBENCY,44,0,Flex
10563,RECIPES,45,0,Flex
10564,SPICY,46,0,Flex
10565,REFINEMENT,47,0,Flex
10566,INITIALIZES,39,0,Flex
10567,UROLITHS,40,0,Flex
10568,RESOLUTIVE,41,0,Flex
10569,BLARED,42,0,Flex
10570,PROXY,43,0,Flex
10571,OVEREXPLOITED,44,0,Flex
10572,HELPED,45,0,Flex
10573,WAHOOS,46,0,Flex
10574,GRAPHOLOGISTS,47,0,Flex
10576,ABIDANCE,39,0,Foam
10577,SUBTASK,40,0,Foam
10578,CORTEGES,41,0,Foam
10579,MOANED,42,0,Foam
10580,FIREWOOD,43,0,Foam
10581,HOLLERS,44,0,Foam
10582,MELDER,45,0,Foam
10583,ESCARGOTS,46,0,Foam
10584,TURBINES,47,0,Foam
10585,PAYOFFS,MIGRACAO,0,Foam
10588,LANDAULET,39,0,OUTROS
10589,NESTLES,40,0,OUTROS
10590,OVERISSUE,41,0,OUTROS
10591,TRICEPSES,42,0,OUTROS
10592,WAVEFORMS,43,0,OUTROS
10593,PARANORMALLY,44,0,OUTROS
10594,CASUISTRIES,45,0,OUTROS
10595,REPPED,46,0,OUTROS
10596,GUILTLESSNESS,47,0,OUTROS
10597,DECOLORS,38,0,OUTROS
10598,EXORDIUMS,39,0,OUTROS
10599,MICROMETHOD,40,0,OUTROS
10600,CORTEGE,41,0,OUTROS
10601,ARBITRATE,42,0,OUTROS
10602,CORNETS,43,0,OUTROS
10603,STERILIZATIONS,44,0,OUTROS
10604,TROYS,45,0,OUTROS
10605,LIGHTMINDEDNESS,46,0,OUTROS
10606,PREDATORS,47,0,OUTROS
10607,STOMPS,48,0,OUTROS
10609,HEADSTONE,39,0,OUTROS
10610,BACCALAUREATES,40,0,OUTROS
10611,UNINHIBITEDNESS,41,0,OUTROS
10612,NOTEDLY,42,0,OUTROS
10613,OUTRANGING,43,0,OUTROS
10614,AUTOGAMOUS,44,0,OUTROS
10615,CORPORALS,45,0,OUTROS
10616,GRASSIER,46,0,OUTROS
10617,CORNICHE,47,0,OUTROS
10618,SHELLACKING,MIGRACAO,0,OUTROS
10620,COMFIEST,36,0,Flex
10621,ETYMOLOGICALLY,37,0,Flex
10622,LIQUEFIES,38,0,Flex
10623,CONTRASTED,39,0,Flex
10624,LIQUEFACTIONS,40,0,Flex
10625,SCOURGE,41,0,Flex
10626,PEDAGOGIC,42,0,Flex
10627,SECULARIZES,43,0,Flex
10628,SUBSIDIZES,44,0,Flex
10629,PHYCOLOGIST,45,0,Flex
10630,CRIBBER,46,0,Flex
10631,SHNAPS,47,0,Flex
10633,PRAYER,36,0,Flex
10634,GILLS,37,0,Flex
10635,ENCRUSTATION,38,0,Flex
10636,DEFUZING,39,0,Flex
10637,PROTEUS,40,0,Flex
10638,GYRES,41,0,Flex
10639,INSTANT,42,0,Flex
10640,UPSWEEPS,43,0,Flex
10641,REFRANGIBLENESS,44,0,Flex
10642,SUGARCANE,45,0,Flex
10643,BLOWOFF,46,0,Flex
10644,MAINSTAYS,47,0,Flex
10646,FREQUENTATIONS,36,0,Flex
10647,HEELING,37,0,Flex
10648,NATURALISTICALLY,38,0,Flex
10649,UNMERCIFULLY,39,0,Flex
10650,GRATINGLY,40,0,Flex
10651,CRENELATED,41,0,Flex
10652,INCITATIONS,42,0,Flex
10653,BOSSISM,43,0,Flex
10654,GRANULOCYTES,44,0,Flex
10655,THUMBTACK,45,0,Flex
10656,NATURALIZATION,46,0,Flex
10657,ACCOLADE,47,0,Flex
10659,CIRCUMVALLATION,36,0,Flex
10660,SWEATY,37,0,Flex
10661,THEOCRAT,38,0,Flex
10662,WINNOWS,39,0,Flex
10663,PONDEROUSNESS,40,0,Flex
10664,CRIMINATION,41,0,Flex
10665,EIDOLA,42,0,Flex
10666,HELMSMEN,43,0,Flex
10667,TROPHALLAXIS,44,0,Flex
10668,DISCONTINUATION,45,0,Flex
10669,SEISMOGRAPHER,46,0,Flex
10670,VICAR,47,0,Flex
10672,SMELLER,36,0,Flex
10673,GEOTROPIC,37,0,Flex
10674,DIVVIED,38,0,Flex
10675,INTERMEDDLE,39,0,Flex
10676,INSUSCEPTIBLY,40,0,Flex
10677,HOOSIERS,41,0,Flex
10678,PROLIFIC,42,0,Flex
10679,SPOUT,43,0,Flex
10680,INPOUR,44,0,Flex
10681,DIGRESSES,45,0,Flex
